Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Number of Turbines,Predominant Turbine Manufacturer,Predominant Turbine Model Number,Design Wind Speed (mph),Wind Quality Class,Turbine Hub Height (Feet)
17650,Southern Power Co,61866,Wildhorse Mountain Wind Facility,OK,Pushmataha,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100,100,100,12,2019,29,Vestas,V136-3.45,19.4,1,344.5
22500,"Evergy Kansas Central, Inc",61876,"Persimmon Creek Wind Farm 1, LLC",OK,Woodward,PCWF1,OP,Onshore Wind Turbine,WT,Electric Utility,1,198.6,198.6,198.6,9,2018,80,GE,2.5-120,18,2,90
61502,"Sholes Wind Energy Center, LLC",61889,Sholes Wind Energy Center,NE,Wayne,WSN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,160,160,160,11,2019,71,GE,2.75-103,16,2,90
12341,MidAmerican Energy Co,61911,Ivester Wind Farm,IA,Grundy,WT1,OP,Onshore Wind Turbine,WT,Electric Utility,1,90.8,90,90,12,2018,35,Siemens,SWT-2.625-120,16.8,3,262.4
61521,"Pegasus Wind, LLC",61916,Pegasus Wind,MI,Tuscola,PWEC,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,48,48,48,12,2019,19,GE,2.5-116,15.3,2,470
61521,"Pegasus Wind, LLC",61916,Pegasus Wind,MI,Tuscola,PWEC2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,130,130,130,9,2020,33,GE,2.5-116,15.3,2,470
61527,"Tahoka Wind, LLC",61921,Tahoka Wind,TX,Lynn,TAH,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,300,300,300,12,2018,120,GE,2.5-120,18.5,2,292
61531,"Casa Mesa Wind, LLC",61925,Casa Mesa Wind Energy Center Hybrid,NM,Quay,CMNM,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,50.9,50.9,50.9,11,2018,21,GE,2.5-100,19,2,265
61530,"Armadillo Flats Wind Project, LLC",61926,"Armadillo Flats Wind Project, LLC",OK,Garfield,ARM,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,247.3,247.3,247.3,12,2018,126,GE,2.3-116,18.6,2,90
61537,"Pratt Wind, LLC",61957,"Pratt Wind, LLC",KS,Pratt,PW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,243.5,243.5,243.5,12,2018,88,Siemens,SWT-2.3-101,19,2,262
61562,"Torrecillas Wind Energy, LLC",61969,"Torrecillas Wind Energy, LLC",TX,Webb,TWE,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,300,300,300,2,2019,121,GE,2.5-120,13.2,1,308
61563,"Blue Summit II Wind, LLC",61970,"Blue Summit II Wind, LLC",TX,Wilbarger,BSII,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99.4,99.4,99.4,1,2019,85,GE,2.5-120,14,3,90
56201,Engie North America,61984,"Solomon Forks Wind Project, LLC",KS,Thomas,WTGS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,275.6,275.6,275.6,7,2019,105,Siemens,SWT-2.625-120,19.7,2,279
61576,Ameren Illinois,61990,TAC-Distributed Energy Resource Hybrid,IL,Champaign,WIND,OP,Onshore Wind Turbine,WT,Electric Utility,1,0.1,0.1,0.1,3,2017,1,Northern Power,NPS 100C-24,12,3,105
57170,"EDF Renewable Asset Holdings, Inc.",62035,Glaciers Edge Wind Project,IA,Cherokee,GEW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,211.7,200,200,12,2019,82,GE,2.5-127,18.6,2,292
49893,Invenergy Services LLC,62038,Santa Rita East,TX,Irion,STRAE,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,302.4,302.4,302.4,6,2019,120,GE,2.5-127,12,3,89
9417,Interstate Power and Light Co,62079,Whispering Willow North,IA,Franklin,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,201.3,201.3,201.3,1,2020,81,GE,2.5-127,17,2,295.3
9417,Interstate Power and Light Co,62080,Richland,IA,Sac,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,130.9,130.9,130.9,9,2020,53,GE,2.5-127,17,2,295
9417,Interstate Power and Light Co,62081,Golden Plains,IA,Winnebago,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,199.8,199.8,199.8,3,2020,82,GE,2.5-127,17,2,295
20856,Wisconsin Power & Light Co,62103,Kossuth,IA,Kossuth,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,152.2,152.2,152.2,10,2020,56,GE,2.82-127,17.7,2,285
61648,"WED Green Hill, LLC",62106,"WED Green Hill, LLC",RI,Providence,GHILL,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,3,3,3,1,2019,1,VENSYS,VENSYS120,12.3,3,295.3
61649,"WED Plainfield II, LLC",62107,"WED Plainfield II, LLC",RI,Providence,PLAI2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,3,3,3,1,2019,1,VENSYS,VENSYS120,12.8,3,295.3
61650,"WED Plainfield III, LLC",62108,"WED Plainfield III, LLC",RI,Providence,PLAI3,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,3,3,3,1,2019,1,VENSYS,VENSYS120,12,3,295.3
61651,"WED Plainfield, LLC",62109,"WED Plainfield, LLC",RI,Providence,PLAI1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,3,3,3,1,2019,1,VENSYS,VENSYS120,12.4,3,295.3
61652,"WED Shun I, LLC",62110,"WED Shun I, LLC",RI,Providence,SHUN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,3,3,3,1,2019,1,VENSYS,VENSYS120,12,3,295.3
61653,"WED Shun II, LLC",62111,"WED Shun II, LLC",RI,Providence,SHUN2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,3,3,3,1,2019,1,VENSYS,VENSYS120,12.7,3,295.3
61654,"WED Shun III, LLC",62112,"WED Shun III, LLC",RI,Providence,SHUN3,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,3,3,3,1,2019,1,VENSYS,VENSYS120,12.8,3,295.3
61668,Strauss Wind LLC,62113,Strauss Wind Farm,CA,Santa Barbara,ST-CA,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,95.3,95.3,95.3,12,2023,27,GE,3.8-137,15.1,2,267.4
61676,"Roseman Energy, LLC",62130,Roseman,IA,Cass,ROS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.8,1.8,1.8,2,2017,1,GE,1.79-100,17,3,263
12341,MidAmerican Energy Co,62132,Arbor Hill Wind Farm,IA,Adair,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,60,60,60,2,2020,17,Vestas,V110-2.0,16.8,3,312
12341,MidAmerican Energy Co,62132,Arbor Hill Wind Farm,IA,Adair,WT1,OP,Onshore Wind Turbine,WT,Electric Utility,1,250,250,250,12,2018,125,Vestas,V110-2.0,16.8,3,312
12341,MidAmerican Energy Co,62133,North English,IA,Poweshiek,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,140,140,140,12,2019,140,Vestas,V110-2.0,16.8,3,312
12341,MidAmerican Energy Co,62133,North English,IA,Poweshiek,GT1,OP,Onshore Wind Turbine,WT,Electric Utility,1,200,200,200,12,2018,100,Vestas,V110-2.0,16.8,3,312
61683,Amadeus Wind LLC,62142,Amadeus Wind Farm,TX,Fisher,AM-TX,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,250,250,250,12,2020,96,GE,2.82-127,15,3,292
61667,Galactic Wind,62161,Galactic Wind,WI,Dane,GWT,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,9.9,9.9,9.9,12,2012,6,Vestas,V82-1.65,14.3,4,262
61706,Birch Power LLC,62172,Birch,IA,Taylor,BIR,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.8,1.8,1.8,2,2017,1,GE,1.79-100,17.4,3,263
61727,Reloj del Sol Wind Farm LLC,62207,Reloj del Sol Wind Farm,TX,Zapata,RELOJ,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,209.4,209.4,209.4,5,2021,51,Acciona,AW132/3000,16.3,2,393.7
56201,Engie North America,62220,"East Fork Wind Project, LLC",KS,Thomas,WTGS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,195.8,195.8,195.8,3,2020,72,GE,2.72-116,19.9,2,295
56201,Engie North America,62227,"Seymour Hills Wind Project, LLC",TX,Baylor,WTGS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,30.2,30.2,30.2,5,2019,12,GE,2.5-120,18.8,2,292
61012,AES Distributed Energy,62247,Prevailing Wind Park,SD,Yankton,PWPSD,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,220,220,220,3,2020,57,GE,3.8-137,20,1,365.8
65411,Duke Energy Renewables Services,62258,Mesteno,TX,Starr,MES,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,201.6,200,200,12,2019,56,Vestas,V136-3.45,15,2,367
61771,Ranchero Wind Farm LLC,62259,Ranchero Wind Farm LLC,TX,Crockett,RAN,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,300,300,300,9,2019,120,GE,2.5-127,18.3,2,291.9
57170,"EDF Renewable Asset Holdings, Inc.",62269,"Stoneray Power Partners, LLC",MN,Pipestone,STNRY,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100,100,100,2,2019,39,Siemens,SWT-2.625-120,20.1,3,279.2
5109,DTE Electric Company,62290,Polaris Wind Park,MI,Gratiot,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,168.6,168.6,168.6,5,2020,68,GE,2.5-127,13.2,4,292
61815,"Palmer's Creek Wind Farm, LLC",62291,"Palmer's Creek Wind Farm, LLC",MN,Chippewa,PCWF,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,44.6,44.6,44.6,12,2018,18,GE,2.5-120,16,3,295.3
61845,"Polk County Renewables, LLC",62333,"Polk County Renewables, LLC",NE,Polk,T-1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.5,2.5,2.5,12,2018,1,GE,2.5-120,19.1,2,292
61886,"Lockett Windfarm, LLC",62356,Lockett Windfarm,TX,Wilbarger,LOC,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,183.8,183.8,183.8,9,2019,75,GE,2.5-127,18,2,89
61890,"Nobles 2 Power Partners, LLC",62364,Nobles 2 Wind Project,MN,Nobles,WT1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,250,250,250,12,2020,74,Vestas,V136-3.6,19.1,2,269
61915,"Emmons-Logan Wind, LLC",62380,"Emmons-Logan Wind, LLC",ND,Emmons,ELLLC,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200,200,200,12,2019,123,GE,1.7-103,22,2,315
61942,"Griffin Trail Wind, LLC",62411,Griffin Trail Wind,TX,Knox,GTWND,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,225.6,225.6,225.6,7,2021,80,GE,2.82-127,17.1,3,292
56215,"RWE Renewables Americas, LLC",62416,Cranell Wind Farm LLC,TX,Refugio,WT1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,220,220,220,1,2022,100,Vestas,V120-2.2,14.5,2,301.8
56215,"RWE Renewables Americas, LLC",62417,Peyton Creek Wind Farm LLC,TX,Matagorda,WT1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,151.2,151.2,151.2,6,2020,48,Acciona,AW125/3000,15,2,287
61981,Willow Creek Wind Power LLC,62431,Willow Creek Wind Power LLC,SD,Butte,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,105,103.5,103.5,9,2020,38,GE,2.82-127,19.2,2,291
61893,"Lake Region Community Hybrid, LLC",62442,"Lake Region Community Hybrid, LLC",MN,Otter Tail,LRCH,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2,2,2,12,2018,1,GE,2.0-116,16.2,3,262
61973,Black Hills Electric Generation LLC,62445,Busch Ranch II Wind Farm,CO,Huerfano,WT,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,59.4,59.4,59.4,11,2019,27,Vestas,V120-2.2,17,3,263
5860,Empire District Electric Co,62475,Kings Point Wind Energy Center,MO,Lawrence,KPW1,OP,Onshore Wind Turbine,WT,Electric Utility,1,149.4,145.6,145.6,4,2021,69,Vestas,V120-2.0,17,3,400
5860,Empire District Electric Co,62478,North Fork Ridge Wind Energy Center,MO,Barton,NFRW1,OP,Onshore Wind Turbine,WT,Electric Utility,1,149.4,145.5,145.5,12,2020,69,Vestas,V120-2.0,17,3,400
5860,Empire District Electric Co,62481,Neosho Ridge Wind Energy Center,KS,Neosho,NRW1,OP,Onshore Wind Turbine,WT,Electric Utility,1,301,294.4,294.4,5,2021,139,Vestas,V120-2.0,18,3,400
17650,Southern Power Co,62482,Beech Ridge II Wind Energy Center,WV,Greenbrier,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,56.2,56.2,56.2,5,2020,20,GE,2.82-127,17.2,3,290.4
62010,Prairie Queen Wind Farm LLC,62488,Prairie Queen Wind Farm,KS,Allen,WT,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,199.3,199.3,199.3,5,2019,59,Gamesa,G132-5.0,13,3,115
61785,EDP Renewables North America LLC,62489,Crossing Trails Wind Power Project LLC.,CO,Kit Carson,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,104,104,104,4,2021,25,Vestas,V150-4.2,20.8,2,344.4
62023,Skeleton Creek Energy Center,62494,Skeleton Creek Energy Center Hybrid,OK,Garfield,SKC,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,250,250,250,12,2020,95,GE,2.82-127,16.5,2,290
14354,PacifiCorp,62516,TB Flats,WY,Carbon,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,503.2,503.2,503.2,10,2021,132,Vestas,V136-4.2,19,2,262
62046,"High Lonesome Wind Power, LLC",62562,"High Lonesome Wind Power, LLC Hybrid",TX,Upton,HILO,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,449.5,449.5,449.5,7,2023,140,Acciona,AW132/3000,18,2,398
62046,"High Lonesome Wind Power, LLC",62562,"High Lonesome Wind Power, LLC Hybrid",TX,Upton,HILO2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,50,50,50,7,2023,22,GE,2.3-116,18,2,295
19436,Union Electric Co - (MO),62563,High Prairie Wind Farm,MO,Schuyler,HPWF,OP,Onshore Wind Turbine,WT,Electric Utility,1,400,375.5,385.4,12,2020,175,Vestas,V120-2.2,15.4,2,301
62063,"Blue Summit III Wind, LLC",62566,Blue Summit III Wind,TX,Hardeman,BS3,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.2,200.2,200.2,12,2019,82,GE,2.5-100,18,3,291
62069,"Jiminy Peak Mountain Resort, LLC",62570,Jiminy Peak Wind QF,MA,Berkshire,32651,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.5,1.8,2.7,8,2007,1,GE,1.5 SLE,16.1,1,282.5
62085,Mesquite Star LLC,62587,Mesquite Star,TX,Nolan,MESQ,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,418.9,418.9,418.9,3,2020,120,Siemens Gamesa,G132-3.465,16.2,2,101
14354,PacifiCorp,62591,Ekola Flats,WY,Carbon,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,250.9,250.9,250.9,12,2020,63,Vestas,V136-4.2,19,2,269
61785,EDP Renewables North America LLC,62592,Headwaters Wind Farm II LLC,IN,Randolph,HWII,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200,200,200,6,2021,52,Vestas,V150-4.2,12,2,244.4
62103,Whitney Hill Wind Power LLC,62606,Whitney Hill Wind Power LLC,IL,Logan,WTHWP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,65,65,65,3,2020,24,GE,2.82-127,13,2,416
62106,Hidalgo Wind Farm II LLC,62618,Hidalgo Wind Farm II,TX,Hidalgo,WT,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,50.4,50.4,50.4,2,2020,14,Vestas,V136-3.6,19,3,367
62113,"Sage Draw Wind, LLC",62620,Sage Draw Wind,TX,Lynn,SD,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,338.4,338.4,338.4,8,2021,120,GE,2.82-127,15.7,2,292
62079,"White Cloud Wind Project, LLC",62624,"White Cloud Wind Project, LLC",MO,Atchison,WTCWF,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,236.5,236.5,236.5,12,2020,89,Siemens Gamesa,SG 2.7-129,13,2,423
56201,Engie North America,62630,Jumbo Hill Wind Project,TX,Andrews,WTGS1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,160.7,160.7,160.7,3,2020,57,GE,2.82-127,17.7,2,290
58270,GE Wind Energy LLC,62642,GE-Lubbock,TX,Lubbock,GE-P2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.5,2.5,2.5,4,2014,1,GE,2.5-100,15,2,262
58270,GE Wind Energy LLC,62642,GE-Lubbock,TX,Lubbock,GE-P3,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.8,2.8,2.8,2,2015,1,GE,2.75-120,15,2,291
58270,GE Wind Energy LLC,62642,GE-Lubbock,TX,Lubbock,GE-P4,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,3.4,3.4,3.4,4,2021,1,GE,3.8-137,15,2,322
62128,OEE XXX LLC,62653,Zephyr Wind Project - 2.0,OH,Hancock,T1,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1.5,1.5,1.5,8,2020,1,Goldwind,GW 87/1500,13,3,262
62128,OEE XXX LLC,62653,Zephyr Wind Project - 2.0,OH,Hancock,T2,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1.5,1.5,1.5,8,2020,1,Goldwind,GW 87/1500,13,3,262
62128,OEE XXX LLC,62653,Zephyr Wind Project - 2.0,OH,Hancock,T3,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1.5,1.5,1.5,8,2020,1,Goldwind,GW 87/1500,13,3,262
62130,Foundation CA Fund X Manager LLC,62654,Foundation Dole Fresh Vegetables,CA,Monterey,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.8,2.8,2.8,8,2022,1,GE,2.5-127,14.5,3,292
62130,Foundation CA Fund X Manager LLC,62654,Foundation Dole Fresh Vegetables,CA,Monterey,WTG2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2.8,2.8,2.8,8,2022,1,GE,2.5-127,14.5,3,292
62633,"Plum Creek Wind, LLC",62711,Plum Creek Wind Project (NE),NE,Wayne,PLUM,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,230,230,230,6,2020,82,GE,2.82-127,18.3,2,291
62635,Wildcat Creek Wind Farm LLC,62715,Wildcat Creek Wind Farm LLC,TX,Cooke,WCCWF,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,175.3,175.3,175.3,7,2021,51,Gamesa,G126-2.5,17,2,308
62657,Harbec Energy,62736,Harbec Energy,NY,Wayne,250KW,OS,Onshore Wind Turbine,WT,Industrial CHP,7,0.3,0.3,0.3,12,2001,1,Fuhrlander,FL 250,12.5,3,131
62657,Harbec Energy,62736,Harbec Energy,NY,Wayne,850KW,OP,Onshore Wind Turbine,WT,Industrial CHP,7,0.9,0.9,0.9,12,2011,1,Gamesa,G58-850,12.5,3,180
62668,"Wheatridge Wind Holdings, LLC",62745,Wheatridge Hybrid,OR,Morrow,WIND,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200,200,200,11,2020,126,GE,2.52-116,22.6,3,295.3
62644,OEE XXVIII LLC,62752,LafargeHolcim - Paulding Wind Project,OH,Paulding,L1,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1.5,1.5,1.5,8,2020,1,Goldwind,GW 87/1500,14,3,262
62644,OEE XXVIII LLC,62752,LafargeHolcim - Paulding Wind Project,OH,Paulding,L2,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1.5,1.5,1.5,8,2020,1,Goldwind,GW 87/1500,14,3,262
62644,OEE XXVIII LLC,62752,LafargeHolcim - Paulding Wind Project,OH,Paulding,L3,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1.5,1.5,1.5,8,2020,1,Goldwind,GW 87/1500,14,3,262
65905,"El Campo Wind, LLC (Longroad)",62765,El Campo Wind,TX,Knox,CAMPO,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,242.8,242.8,242.8,12,2020,67,Vestas,V150-4.2,16.8,3,344
56215,"RWE Renewables Americas, LLC",62783,Blackjack Creek Wind Farm,TX,Bee,BLKJK,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,239.6,239.6,239.6,5,2023,50,Vestas,V120-2.2,15.7,2,354
12341,MidAmerican Energy Co,62795,Ida Grove II,IA,Ida,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,201,200,200,12,2019,81,GE,2.5-127,18.2,3,292
62659,BMP Wind LLC,62809,BMP Wind (TX),TX,Callahan,BMP,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,293.3,293.3,293.3,12,2021,93,Siemens Gamesa,SG 4.5-145,14,2,303
5109,DTE Electric Company,62815,Fairbanks Wind Park,MI,Delta,GNWF1,OP,Onshore Wind Turbine,WT,Electric Utility,1,72.8,72.8,72.8,1,2022,21,Siemens Gamesa,G132-3.465,14.7,3,84
65411,Duke Energy Renewables Services,62836,Maryneal Windpower,TX,Nolan,MNW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,182.4,182.4,182.4,7,2021,38,Nordex,N149/4.0-4.5,12.3,2,354.3
65411,Duke Energy Renewables Services,62837,Frontier Windpower II,OK,Kay,FW2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,351.8,351.8,351.8,2,2021,74,Nordex,N149/4.0-4.5,12,3,354.3
50123,"Leeward Asset Management, LLC",62840,"Mountain Breeze Wind, LLC",CO,Weld,MTBRZ,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,171.7,171.7,171.7,10,2020,62,GE,2.82-127,16.6,1,285
59050,Algonquin Power Co,62853,Maverick Creek Wind,TX,Concho,MVRCK,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,491.6,491.6,491.6,3,2022,127,Vestas,V150-4.2,16.7,3,344.5
56215,"RWE Renewables Americas, LLC",62855,West Raymond Wind Farm LLC,TX,Willacy,WRAYM,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,239.8,239.8,239.8,10,2021,109,Vestas,V120-2.2,16.6,2,302
62743,RoxWind LLC,62857,RoxWind,ME,Oxford,WIND1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,15.3,15.3,15.3,11,2021,4,GE,3.8-137,16.8,1,267
56215,"RWE Renewables Americas, LLC",62871,Boiling Springs Wind Farm,OK,Woodward,BGSPS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,148.4,148.4,148.4,12,2020,60,GE,2.3-116,18.9,2,295.2
62761,Rosewater Wind Farm LLC,62891,Rosewater Wind Farm,IN,White,ROSEW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,102,102,102,12,2020,25,Vestas,V150-4.2,17,2,344
60025,Greenbacker Renewable Energy Corporation,62897,Holiday Hill Community Wind,MA,Hampden,HHCW1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,5,5,5,12,2019,2,Goldwind,GW 109/2500,14.5,2,328
56215,"RWE Renewables Americas, LLC",62909,"Raymond Wind Farm, LLC",TX,Willacy,ERAYM,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200.2,200.2,200.2,6,2021,91,Vestas,V120-2.2,16.8,2,302
62758,"Orchard Windfarm, LLC",62935,"Orchard Windfarm 1, LLC",OR,Morrow,OCHW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10,10,10,12,2020,16,GE,2.5-127,14.8,2,89
62778,"Rattlesnake Flat, LLC",62936,Rattlesnake Flat,WA,Adams,RAT,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,144,144,144,12,2020,57,Siemens Gamesa,SG 2.7-129,16.2,2,292
59496,ALLETE Clean Energy,62938,Glen Ullin Energy Center,ND,Morton,39001,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,106.7,106.7,106.7,12,2019,43,GE,2.5-116,17.7,2,295
59496,ALLETE Clean Energy,62939,South Peak Wind,MT,Judith Basin,41001,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,80,80,80,4,2020,29,GE,2.82-127,16.3,3,290
17650,Southern Power Co,62943,Deuel Harvest Wind Energy LLC,SD,Deuel,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,300,300,300,2,2021,109,GE,2.82-127,19,2,292
62796,Paulding Wind Farm IV LLC,62944,Timber Road IV,OH,Paulding,TRIV,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,125.1,125.1,125.1,1,2020,31,Vestas,V150-4.2,16.8,3,311.7
15466,Public Service Co of Colorado,62952,Cheyenne Ridge Wind Farm,CO,Cheyenne,CRW01,OP,Onshore Wind Turbine,WT,Electric Utility,1,498.4,477.1,477.1,8,2020,229,Vestas,V120-2.2,19.7,2,262
49893,Invenergy Services LLC,62956,Thunderhead Wind Energy LLC,NE,Antelope,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,300,300,300,11,2022,108,GE,2.82-127,14,2,295
15399,Avangrid Renewables LLC,63003,Midland Wind,IL,Henry,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,105.5,105.5,105.5,12,2023,28,Vestas,V150-4.2,22,1,344
62855,"Clear Creek Wind, LLC",63025,Clear Creek Wind,MO,Nodaway,V110,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,22,22,22,5,2020,11,Vestas,V110-2.0,16.8,3,262.5
62855,"Clear Creek Wind, LLC",63025,Clear Creek Wind,MO,Nodaway,V120,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,220,220,220,5,2020,100,Vestas,V120-2.0,16.8,3,301.2
64495,Canadian Breaks LLC,63030,"Canadian Breaks, LLC",TX,Deaf Smith,CBRKS,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,210.1,210.1,210.1,12,2019,87,Siemens,SWT-2.3-108,17,2,262
12341,MidAmerican Energy Co,63053,Palo Alto Wind Farm,IA,Palo Alto,PAWF,OP,Onshore Wind Turbine,WT,Electric Utility,1,250,250,250,1,2020,125,Vestas,V110-2.0,16.8,3,311.7
12341,MidAmerican Energy Co,63053,Palo Alto Wind Farm,IA,Palo Alto,PAWF2,OP,Onshore Wind Turbine,WT,Electric Utility,1,90,90,90,12,2020,45,Vestas,V110-2.0,16.8,3,311.7
56201,Engie North America,63100,Prairie Hill Wind Project,TX,Limestone,WTG,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,300,300,300,12,2020,100,Acciona,AW132/3000,15.7,2,269
56201,Engie North America,63101,Las Lomas Wind Project,TX,Zapata,WTG,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,201.6,201.6,201.6,12,2020,48,Goldwind,GW155/4200,16.5,3,361
56201,Engie North America,63102,Dakota Range III Wind Project,SD,Grant,WTG,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,153.6,153.6,153.6,5,2021,32,Nordex,N149/4.0-4.5,20.6,2,351
56201,Engie North America,63103,Triple H Wind Project,SD,Hyde,WTG,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,250.2,250.2,250.2,11,2020,92,GE,2.7-116,20.1,2,295
